time,haccel_trapz_int1,haccel_trapz_int2,haccel_peak_int3,haccel_peak_int4,vaccel_trapz_int1,vaccel_trapz_int2,vaccel_peak_int3,vaccel_peak_int4
15240,1.6116006009163168e-05,3.4835803164975615e-05,0.088,0.388,2.415055831114454e-05,7.872549477901494e-05,0.20800000000000002,0.388
15250,1.9143695131982113e-05,3.733519604164957e-05,0.1,0.388,2.2744823480647422e-05,7.966325541844846e-05,0.196,0.388
15260,1.8524324040830512e-05,3.790622056223678e-05,0.096,0.388,1.9668176225881403e-05,8.482519205476019e-05,0.20800000000000002,0.388
15270,1.46377400938058e-05,3.8209389669522635e-05,0.092,0.388,2.1698058434645775e-05,7.998286856040121e-05,0.196,0.392
15280,1.6144439092654495e-05,3.541503234088073e-05,0.092,0.388,2.2977823285099674e-05,7.83862169153706e-05,0.212,0.388
15290,1.815483540727761e-05,3.7881206281472446e-05,0.092,0.392,2.339860873464903e-05,7.827605732050642e-05,0.20400000000000001,0.392
15300,1.70624323248496e-05,3.444731294302056e-05,0.1,0.392,2.2825928219955636e-05,7.850526240492061e-05,0.196,0.392
15310,1.718045210153331e-05,3.652611204457875e-05,0.1,0.384,2.248008964870572e-05,7.746504653826081e-05,0.212,0.388
15320,1.6984027557861692e-05,3.450635593619864e-05,0.096,0.396,2.1513150416306793e-05,8.05101510895659e-05,0.212,0.396
15330,1.7367365962777835e-05,3.3290786710904756e-05,0.096,0.396,2.2202358182235874e-05,7.919336764083722e-05,0.212,0.396
15340,1.593733154533078e-05,3.4156287073326526e-05,0.092,0.38,2.2510812940178752e-05,7.697911971608086e-05,0.20400000000000001,0.38
15350,1.573836546791915e-05,4.164277575369082e-05,0.096,0.388,2.11580939128829e-05,8.229916120258004e-05,0.196,0.396
15360,1.66776900486554e-05,3.5991238010803606e-05,0.092,0.396,2.1845180426882987e-05,8.365780946192115e-05,0.212,0.396
15370,1.8100462905319642e-05,3.227588742045579e-05,0.1,0.396,2.1972744910289287e-05,8.117646746357113e-05,0.196,0.396
15380,1.734672740836947e-05,3.6354894829450715e-05,0.096,0.388,2.2325698914976614e-05,7.569711246229199e-05,0.20800000000000002,0.404
15390,1.620622440119021e-05,3.6375584599811244e-05,0.092,0.388,2.3199288849734908e-05,7.948191169268694e-05,0.216,0.388
15400,1.9175744816686864e-05,3.5498241335309855e-05,0.1,0.384,2.2019477962066085e-05,8.313998706227106e-05,0.212,0.384
15410,1.6667599148395056e-05,3.611296888764326e-05,0.088,0.38,2.354835313751358e-05,7.877098901638483e-05,0.20400000000000001,0.392
15420,1.7519976074499803e-05,3.3666572707583695e-05,0.092,0.38,2.480882667712427e-05,7.95729742098959e-05,0.212,0.4
15430,1.8554046684512998e-05,3.343280565337792e-05,0.092,0.388,2.1967399985690912e-05,7.961708947846451e-05,0.2,0.388
15440,1.6849261142773046e-05,3.4408422374685886e-05,0.096,0.388,2.3351179200894253e-05,8.185497521085499e-05,0.20800000000000002,0.388
15450,1.645950415237884e-05,3.579502128561435e-05,0.1,0.388,2.306711369254859e-05,7.789194195897201e-05,0.20800000000000002,0.388
15460,1.6727036386370677e-05,3.86586728935351e-05,0.096,0.376,2.1553415041160757e-05,8.242006215943495e-05,0.212,0.388
15470,1.6668794863939947e-05,3.382454384858334e-05,0.088,0.38,2.3034574729848944e-05,8.155120281465227e-05,0.20800000000000002,0.392
15480,1.715956080761848e-05,3.835882216268204e-05,0.096,0.384,2.370161195739972e-05,8.561721343596782e-05,0.212,0.384
15490,1.7608035455474214e-05,3.546498331410055e-05,0.096,0.392,2.326330474134343e-05,7.607342607125411e-05,0.216,0.396
15500,1.5485680430313325e-05,3.681356981508549e-05,0.07200000000000001,0.384,2.3154860990269012e-05,7.687744407081169e-05,0.212,0.392
15510,1.713874420736309e-05,3.64251675448901e-05,0.096,0.388,2.2026960871452577e-05,7.678982785925745e-05,0.20800000000000002,0.388
15520,1.7044343780065018e-05,3.801494323261561e-05,0.088,0.388,2.1591797999195176e-05,7.821357944311018e-05,0.20800000000000002,0.388
15530,1.7075102765129466e-05,3.386542602412582e-05,0.096,0.392,2.3006042820895914e-05,7.87213163267904e-05,0.20400000000000001,0.392
15540,1.8644983152368073e-05,3.5168870012799094e-05,0.088,0.396,2.3405947507390012e-05,7.83920055363005e-05,0.212,0.396
15550,1.8696841481597756e-05,3.654606768417681e-05,0.096,0.384,2.1149906221917566e-05,8.224162447428114e-05,0.2,0.384
15560,1.711373666057626e-05,3.450313979444965e-05,0.10400000000000001,0.388,2.3099234771079314e-05,7.555736719196308e-05,0.20800000000000002,0.388
15570,1.6156885378958305e-05,3.650710788014965e-05,0.092,0.384,2.1577368210741865e-05,8.160073423521063e-05,0.20400000000000001,0.384
15580,1.5813270999607136e-05,3.8234476707895774e-05,0.092,0.388,2.191073014710014e-05,8.009416601967322e-05,0.216,0.388
15590,1.8608071238608127e-05,3.493293994891112e-05,0.1,0.388,2.2956696278659148e-05,7.795071871704001e-05,0.20800000000000002,0.388
15600,1.767196239797035e-05,3.685370235598252e-05,0.088,0.392,2.1987714475953452e-05,8.072150212399032e-05,0.20400000000000001,0.392
15610,1.497718039621965e-05,3.5873723379382464e-05,0.096,0.396,2.295236550602223e-05,8.037673654022194e-05,0.20800000000000002,0.396
15620,1.5790117096714455e-05,3.349509875900469e-05,0.084,0.396,2.2018779562995223e-05,7.744889213165606e-05,0.196,0.396
15630,1.6867965426520807e-05,3.448225290636269e-05,0.092,0.388,2.3246802850232138e-05,7.885368170796296e-05,0.212,0.392
15640,1.5175331125235397e-05,3.307157315839695e-05,0.096,0.392,2.3019789489826695e-05,7.893256861187088e-05,0.20400000000000001,0.392
15650,1.5655020400905857e-05,3.43158410198296e-05,0.092,0.384,1.994664042375562e-05,8.337166248368098e-05,0.212,0.388
15660,1.7429098115162488e-05,3.285973069634041e-05,0.1,0.392,2.0884275648625648e-05,7.866618694669064e-05,0.20400000000000001,0.392
15670,1.7329896276131996e-05,3.154046548724065e-05,0.088,0.392,2.4193852659256006e-05,7.309701667238729e-05,0.2,0.392
15680,1.5790104155595582e-05,3.467372769530652e-05,0.092,0.392,2.2074067254098408e-05,8.051432440767358e-05,0.196,0.392
15690,1.5552399437355495e-05,3.233689024744206e-05,0.096,0.384,2.292690451981545e-05,7.655810263682822e-05,0.212,0.392
15700,1.526951643137885e-05,3.506392973888878e-05,0.096,0.392,2.3434051444475486e-05,7.843527822355134e-05,0.20800000000000002,0.392
15710,1.5513199141075326e-05,3.694624569139807e-05,0.088,0.392,2.24228064750547e-05,8.008481613352774e-05,0.2,0.392
15720,1.4780236067295886e-05,3.670238037587107e-05,0.092,0.392,2.2270488299878974e-05,8.10452127885225e-05,0.212,0.396
15730,1.642196993627937e-05,3.463612366226543e-05,0.092,0.392,2.1592073161966183e-05,7.989673996705902e-05,0.212,0.392
15740,1.7666781139820938e-05,3.652061685176286e-05,0.088,0.376,2.2928890199151794e-05,7.751558333743907e-05,0.212,0.392
15750,1.601893268993271e-05,3.504901493428151e-05,0.092,0.388,2.4559758349567855e-05,7.916467425853678e-05,0.20800000000000002,0.388
15760,1.6231102072172723e-05,3.907645580568232e-05,0.096,0.388,2.3409049113231852e-05,8.226632702396244e-05,0.216,0.396
15770,1.8027409835357758e-05,3.808457533747986e-05,0.096,0.392,2.1158954875502537e-05,7.868197879988754e-05,0.20400000000000001,0.392
15780,1.730212023847264e-05,4.196179282893275e-05,0.096,0.396,2.177936754953659e-05,8.345917682108714e-05,0.20800000000000002,0.4
15790,1.627132046899004e-05,3.752084419106946e-05,0.096,0.388,2.1339583850612222e-05,8.528637028370968e-05,0.20800000000000002,0.388
15800,1.6472426085641332e-05,3.826920808335809e-05,0.088,0.396,2.194548905573505e-05,8.357502141720666e-05,0.212,0.396
15810,1.5804787116047043e-05,3.6480228447192556e-05,0.096,0.392,2.1098947018157667e-05,8.12089280233617e-05,0.20800000000000002,0.392
15820,1.5836218178425165e-05,3.357095468824388e-05,0.096,0.38,2.4063062823494728e-05,8.079055673570565e-05,0.20800000000000002,0.392
15830,1.7516763674051974e-05,3.555547378139796e-05,0.092,0.384,2.3864564764233945e-05,7.971416169195381e-05,0.212,0.388
15840,1.6247141674924805e-05,4.1464252944143524e-05,0.092,0.396,1.9438076423214734e-05,8.440713821707913e-05,0.20400000000000001,0.396
15850,1.7787694009632485e-05,3.609914406996892e-05,0.1,0.392,2.3971914577357096e-05,8.05926221610328e-05,0.20400000000000001,0.388
15860,1.6315992384828795e-05,3.4725151302900713e-05,0.096,0.376,2.0124701001207435e-05,8.556831091626882e-05,0.20800000000000002,0.392
15870,1.3932615885300182e-05,4.183102428028222e-05,0.092,0.388,2.336726470081159e-05,8.607951120954976e-05,0.196,0.388
15880,1.738146932714611e-05,3.7754218217431787e-05,0.092,0.384,2.159671283718388e-05,8.206655701332815e-05,0.20800000000000002,0.388
15890,1.5212297855488288e-05,3.451471828886195e-05,0.096,0.388,2.1502897368124716e-05,8.373287236952708e-05,0.20400000000000001,0.388
15900,1.6017306668974004e-05,3.331050996440486e-05,0.096,0.384,2.2739374510205163e-05,8.099508765540718e-05,0.2,0.41200000000000003
15910,1.4566177733061393e-05,3.8034938282699396e-05,0.096,0.388,2.2958928805753814e-05,7.992701621927685e-05,0.196,0.4
15920,1.521704461421216e-05,3.70001913763609e-05,0.092,0.392,2.283790258459391e-05,7.99809550957565e-05,0.20800000000000002,0.392
15930,1.470378100848516e-05,3.747839383189062e-05,0.096,0.376,2.3507975305703797e-05,7.714473686509625e-05,0.212,0.384
15940,1.5940450434281223e-05,3.975977875227175e-05,0.096,0.388,2.1994205988291535e-05,8.362616688873013e-05,0.212,0.392
15950,1.756573407721667e-05,4.122372493625491e-05,0.096,0.392,2.1438217179892116e-05,8.148923600630119e-05,0.20800000000000002,0.392
15960,1.6527918408153634e-05,3.68257166576266e-05,0.096,0.396,2.2276475595674532e-05,8.12209814035828e-05,0.20400000000000001,0.396
15970,1.543698254005731e-05,3.764022456661437e-05,0.096,0.392,2.0698702968745454e-05,8.126764698097466e-05,0.2,0.388
15980,1.5987453262517005e-05,3.763053427601086e-05,0.088,0.392,2.3239999582907127e-05,8.155414629539229e-05,0.20800000000000002,0.392
15990,1.5431467508802747e-05,3.413883653257498e-05,0.088,0.384,2.2737976784645043e-05,7.946903242890026e-05,0.20400000000000001,0.396
16000,1.660924317141802e-05,3.415211026962924e-05,0.092,0.388,2.310909720932538e-05,7.922064233653896e-05,0.2,0.388
16010,1.6320404399072456e-05,3.5225361495448975e-05,0.096,0.392,2.1272439030434304e-05,8.143728708944427e-05,0.212,0.392
16020,1.432245238985371e-05,3.788070225083775e-05,0.084,0.38,2.3740549618722614e-05,7.928534676712399e-05,0.212,0.40800000000000003
16030,1.6627264248790223e-05,3.5138404272046166e-05,0.1,0.392,2.1846667463610838e-05,7.977568884898439e-05,0.20400000000000001,0.392
16040,1.668675478658821e-05,3.920743433327951e-05,0.096,0.392,2.1184725164910094e-05,8.636558595005107e-05,0.20800000000000002,0.392
16050,1.4922101472092387e-05,3.8253982238136185e-05,0.096,0.388,2.2325014979220386e-05,8.18246494823196e-05,0.20800000000000002,0.388
16060,1.6009132372511412e-05,3.666145971249518e-05,0.092,0.392,2.1525897824523394e-05,8.299799784767209e-05,0.20800000000000002,0.392
16070,1.4993299103794236e-05,3.484849210531928e-05,0.088,0.38,2.3695576202382343e-05,7.876210931363113e-05,0.2,0.396
16080,1.6083316912303063e-05,3.9486534732619344e-05,0.1,0.392,2.2512393460932723e-05,8.415549413638994e-05,0.20400000000000001,0.392
16090,1.5792532836227723e-05,3.979652253283041e-05,0.092,0.388,2.076676685554016e-05,8.026824005188572e-05,0.216,0.392
16100,1.7124284751535764e-05,3.175700314030913e-05,0.092,0.392,2.1363464544624927e-05,7.876850593663173e-05,0.20400000000000001,0.392
16110,1.4859539322670812e-05,3.711948363675319e-05,0.088,0.388,2.1773109115159104e-05,8.395111993033397e-05,0.20400000000000001,0.392
16120,1.51720762874906e-05,3.4100438595771086e-05,0.092,0.38,2.1584319934926583e-05,8.16643418781708e-05,0.212,0.384
16130,1.576568665718245e-05,3.487943141530434e-05,0.092,0.38,2.1595198232281e-05,8.041628908375464e-05,0.20800000000000002,0.392
16140,1.7431397494422027e-05,3.661159084084983e-05,0.1,0.38,2.247192434593408e-05,7.895592360034917e-05,0.20800000000000002,0.392
16150,1.593432193533584e-05,3.6688760445905144e-05,0.096,0.392,2.3920288552608065e-05,7.885617439172082e-05,0.2,0.392
16160,1.6242145228056545e-05,4.368324439876571e-05,0.092,0.388,1.796556515941038e-05,8.79026539032328e-05,0.20800000000000002,0.388
16170,1.5017711818396963e-05,3.8394747942541044e-05,0.096,0.392,2.198585760229027e-05,8.257722606830853e-05,0.212,0.396
16180,1.5076771589966839e-05,3.922080266350456e-05,0.092,0.388,2.1600944149102365e-05,7.939340532084904e-05,0.212,0.396
16190,1.6574784308056863e-05,4.000187945466589e-05,0.092,0.392,2.0042981760997597e-05,8.312740771639212e-05,0.20400000000000001,0.392
16200,1.5511516647808595e-05,4.001745352195719e-05,0.092,0.396,2.1787031857015266e-05,8.377502562715554e-05,0.2,0.4
16210,1.562166627604738e-05,3.708745615593225e-05,0.096,0.388,2.1420479201747336e-05,7.84877883066885e-05,0.20800000000000002,0.396
16220,1.4704783305248137e-05,3.8263380751603785e-05,0.092,0.384,2.059558331046755e-05,8.444911651000029e-05,0.20800000000000002,0.384
16230,1.786630105018515e-05,3.7215154695697755e-05,0.092,0.388,2.028373627038618e-05,8.315024645016987e-05,0.20800000000000002,0.388
16240,1.4921832660551885e-05,3.604511580172423e-05,0.092,0.38,2.3020193711355743e-05,8.123939921505499e-05,0.212,0.396
16250,1.626068741439385e-05,3.503029113939671e-05,0.088,0.384,2.0349375514279154e-05,8.12472280476099e-05,0.20800000000000002,0.396
16260,1.580620346354337e-05,3.745022292026217e-05,0.096,0.384,2.5447571276923467e-05,7.760419360062636e-05,0.2,0.396
16270,1.5035356982007884e-05,3.586676759693544e-05,0.092,0.388,2.2465513219552687e-05,7.873913101796668e-05,0.212,0.396
16280,1.6456888498084506e-05,3.422690356894892e-05,0.088,0.384,2.329728774503721e-05,7.942118782828755e-05,0.20800000000000002,0.396
16290,1.612311565333989e-05,3.717260697485447e-05,0.096,0.392,2.2513834363029743e-05,8.2105430979224e-05,0.212,0.392
16300,1.5534655930295384e-05,3.7280877540703544e-05,0.092,0.388,2.101402342560514e-05,8.205541804435724e-05,0.20400000000000001,0.388
16310,1.4909356011728353e-05,3.745173505339557e-05,0.088,0.392,2.1721250207154784e-05,8.209803959947906e-05,0.20800000000000002,0.392
16320,1.4732242286283908e-05,4.064906519372513e-05,0.096,0.384,2.0400219810052234e-05,8.400017272333181e-05,0.20800000000000002,0.388
16330,1.710461853079582e-05,3.819442285262538e-05,0.092,0.392,2.1294779997697863e-05,8.429150648625015e-05,0.20800000000000002,0.392
16340,1.63188695505956e-05,4.101421229630227e-05,0.092,0.384,2.02108608259556e-05,8.42082732946842e-05,0.2,0.388
16350,1.641111682165773e-05,4.1436849207155335e-05,0.096,0.388,1.9187182926407465e-05,8.197470248635098e-05,0.20800000000000002,0.388
16360,1.648671484769739e-05,3.561063080711926e-05,0.096,0.384,2.1409537607081415e-05,8.28362369476455e-05,0.212,0.384
16370,1.5240931572685604e-05,3.518728979037559e-05,0.088,0.384,2.213182028325097e-05,8.197966158741922e-05,0.20400000000000001,0.392
16380,1.4284657403105915e-05,3.4275544978381494e-05,0.096,0.38,2.2086630339149378e-05,8.153931508994474e-05,0.212,0.4
16390,1.5860459703305665e-05,3.3316058891246566e-05,0.092,0.384,2.2373170480513764e-05,8.063581201231081e-05,0.20800000000000002,0.392
16400,1.4236470312419412e-05,3.7587513133041365e-05,0.096,0.392,2.1050625081955645e-05,8.131712333279785e-05,0.20400000000000001,0.392
16410,1.4744031949446388e-05,3.7022823331930315e-05,0.092,0.392,2.1265111971089593e-05,8.093054349642327e-05,0.2,0.392
16420,1.6446552815057014e-05,4.0911064924947676e-05,0.092,0.38,2.280118580784814e-05,7.84345777973125e-05,0.20800000000000002,0.392
16430,1.4248196069572985e-05,3.742539443005097e-05,0.088,0.392,2.1596220598880303e-05,8.040646942321085e-05,0.212,0.392
16440,1.466591708032404e-05,3.6680783872581585e-05,0.088,0.388,2.0184855732736372e-05,8.405250322479049e-05,0.20400000000000001,0.388
16450,1.3709817895104151e-05,3.6163251321198674e-05,0.096,0.388,2.3003697030907876e-05,7.840200131279403e-05,0.20800000000000002,0.388
16460,1.5569189375855932e-05,3.742471259898377e-05,0.092,0.384,2.143076083884401e-05,8.106781280967703e-05,0.20800000000000002,0.4
16470,1.5559019455310645e-05,3.635238986845835e-05,0.096,0.388,2.2424433662490264e-05,8.03685881293562e-05,0.2,0.388
16480,1.4607527474378704e-05,3.7407372028991465e-05,0.084,0.376,2.3067634536408017e-05,7.956130966842047e-05,0.2,0.384
16490,1.3898038190906263e-05,3.62970959128112e-05,0.096,0.384,2.2515746521170263e-05,8.170439314450808e-05,0.196,0.4
16500,1.5479200592217565e-05,3.771139205230351e-05,0.1,0.38,2.1004012153211093e-05,8.24427296524862e-05,0.20800000000000002,0.384
16510,1.4937358520652098e-05,3.405496120427391e-05,0.088,0.388,2.087340690409773e-05,8.10916576213006e-05,0.20800000000000002,0.396
16520,1.580247838292316e-05,3.7956959724450844e-05,0.092,0.384,2.1490037520103865e-05,8.070010194131258e-05,0.20800000000000002,0.384
16530,1.5460000825448136e-05,3.999040544065074e-05,0.096,0.392,2.191826803453274e-05,8.353553454386691e-05,0.2,0.396
16540,1.538310080901817e-05,3.864000769100744e-05,0.096,0.392,2.0542718758195385e-05,8.528265277147213e-05,0.20400000000000001,0.392
16550,1.4392638900926371e-05,3.794478158128499e-05,0.096,0.392,2.0099113281564944e-05,8.38140555253107e-05,0.196,0.392
16560,1.481935513450929e-05,3.529107258646478e-05,0.096,0.388,1.9410065737360283e-05,8.429564090919742e-05,0.196,0.388
16570,1.5000218660888385e-05,3.435330074169747e-05,0.096,0.384,2.12945096037697e-05,8.095570830408621e-05,0.20800000000000002,0.384
16580,1.3885666690656762e-05,3.8432092923878886e-05,0.1,0.392,2.017779881239118e-05,8.539361532927991e-05,0.212,0.392
16590,1.449716226572648e-05,3.671982454275123e-05,0.088,0.392,2.0268283405946148e-05,8.805988198365343e-05,0.20800000000000002,0.392
16600,1.6991347841100806e-05,3.65156810500235e-05,0.092,0.392,2.3823990278438886e-05,8.199622636296175e-05,0.20800000000000002,0.388
16610,1.6115799899061593e-05,3.799514897295402e-05,0.088,0.392,1.9883596618956488e-05,8.283285755069365e-05,0.196,0.392
16620,1.4692515983695845e-05,3.644365861487137e-05,0.092,0.384,2.172541587993319e-05,8.051169965775226e-05,0.2,0.384
16630,1.4772020014924578e-05,4.0674864449693424e-05,0.084,0.396,2.13538055144211e-05,8.112273192010392e-05,0.2,0.392
16640,1.466432888956276e-05,4.023192514439815e-05,0.088,0.384,2.2375011208444033e-05,7.940227164975118e-05,0.20800000000000002,0.388
16650,1.4602391103748292e-05,3.5109174160117404e-05,0.096,0.384,2.1591887969668024e-05,7.783766679103534e-05,0.20400000000000001,0.396
16660,1.5321733358978028e-05,3.635999210592029e-05,0.088,0.388,2.1418432446180133e-05,8.210079431550915e-05,0.20800000000000002,0.396
16670,1.3372800208844272e-05,3.8563604827455457e-05,0.096,0.384,2.0207835162868527e-05,8.213795260260974e-05,0.20400000000000001,0.4
16680,1.4372840415592255e-05,3.9547831511413075e-05,0.096,0.384,2.213258552228306e-05,7.832437257607666e-05,0.20400000000000001,0.396
16690,1.4219648142209635e-05,3.825824145341545e-05,0.084,0.388,2.0000398214566958e-05,8.60114539981795e-05,0.20800000000000002,0.392
16700,1.3390205382142292e-05,3.471870285733072e-05,0.088,0.392,2.2825626159639427e-05,8.095235978091729e-05,0.20400000000000001,0.392
16710,1.5239538098702248e-05,4.473161828095754e-05,0.096,0.388,2.0951903197605878e-05,8.423169763443331e-05,0.20400000000000001,0.388
16720,1.6191079990961135e-05,3.506134458683696e-05,0.092,0.384,2.1235467187219987e-05,8.196642604701553e-05,0.20400000000000001,0.384
16730,1.3450882548486198e-05,3.954517766092714e-05,0.092,0.384,2.124712297232344e-05,8.084513459286604e-05,0.20800000000000002,0.384
16740,1.5092415794053424e-05,3.915482497577246e-05,0.096,0.388,2.2166154332546042e-05,8.33107324126101e-05,0.20400000000000001,0.388
16750,1.4119165255938453e-05,4.0411534431722065e-05,0.096,0.388,2.179360732574374e-05,8.144399950593018e-05,0.20400000000000001,0.388
16760,1.386250185798014e-05,3.8073003910441225e-05,0.092,0.388,2.2197960621128844e-05,8.295559283646667e-05,0.20400000000000001,0.388
16770,1.4522699137021631e-05,3.837593519518117e-05,0.092,0.388,2.279679712649352e-05,8.206429494764052e-05,0.20400000000000001,0.388
16780,1.576624502545152e-05,3.6355444605551485e-05,0.096,0.392,2.380705108250905e-05,7.900079456638892e-05,0.212,0.392
16790,1.4642565859227784e-05,3.81790662936705e-05,0.092,0.38,2.3188099681580836e-05,8.30215913656382e-05,0.196,0.388
16800,1.4937287161383816e-05,3.965731917303798e-05,0.096,0.392,2.219838961578695e-05,8.19637496364115e-05,0.2,0.392
16810,1.518698423996118e-05,4.1637438901942745e-05,0.1,0.392,2.188416419918375e-05,8.326657328119557e-05,0.196,0.392
16820,1.6178006474742993e-05,3.961926751703344e-05,0.088,0.388,2.325561373317624e-05,8.430079316789003e-05,0.196,0.396
16830,1.4899177372138398e-05,3.500823454446371e-05,0.092,0.388,2.2674587869898716e-05,7.76385182386753e-05,0.20800000000000002,0.388
16840,1.5100221793712476e-05,4.0013473296983296e-05,0.092,0.38,2.2459722271904784e-05,8.575945052051448e-05,0.20400000000000001,0.392
16850,1.5255735064985089e-05,4.103516340968437e-05,0.092,0.384,2.2594668651002033e-05,8.014715128339834e-05,0.20800000000000002,0.392
16860,1.4569639818638258e-05,3.7584930179019914e-05,0.092,0.392,2.0806999276333223e-05,8.369647640337342e-05,0.212,0.392
16870,1.569702551369261e-05,3.735237555031104e-05,0.092,0.392,2.250993746767474e-05,8.263329965818792e-05,0.2,0.392
16880,1.4943298198564622e-05,3.799436841932193e-05,0.1,0.388,1.9877937436296117e-05,8.52724785836738e-05,0.196,0.388
16890,1.263681360520574e-05,3.8306703019544355e-05,0.092,0.392,2.488223488721248e-05,7.938830001486826e-05,0.196,0.396
16900,1.5468049799911904e-05,3.733070545074297e-05,0.088,0.388,2.2609885179567242e-05,8.373093770366308e-05,0.212,0.388
16910,1.5643317037018307e-05,4.185048582458518e-05,0.096,0.396,2.0497455879906216e-05,8.535576879378656e-05,0.20400000000000001,0.396
16920,1.663598529641164e-05,3.8565759963226607e-05,0.092,0.388,2.2501523872930943e-05,8.265907358705855e-05,0.20800000000000002,0.396
16930,1.6010688902363473e-05,4.242940187874116e-05,0.092,0.388,2.120484268423806e-05,8.372781134907815e-05,0.212,0.388
16940,1.4074518524814983e-05,3.5557815215716254e-05,0.092,0.392,2.1910611899158328e-05,7.872528370494866e-05,0.212,0.392
16950,1.376960529606798e-05,3.733810385218666e-05,0.092,0.38,2.3722307591083718e-05,7.832907767676151e-05,0.20800000000000002,0.392
16960,1.4334500972702462e-05,3.5608363020302785e-05,0.096,0.384,2.12443920823595e-05,8.122358442812297e-05,0.20400000000000001,0.388
16970,1.5598768538506224e-05,3.9878652303163714e-05,0.096,0.38,2.3953323939840348e-05,7.821810548986926e-05,0.20800000000000002,0.388
16980,1.583280403527962e-05,3.817867331378092e-05,0.092,0.376,2.1522044549673556e-05,7.922325097724495e-05,0.212,0.392
16990,1.5350254300083185e-05,3.664906833795215e-05,0.092,0.376,2.1727987769622454e-05,7.97212214560127e-05,0.212,0.396
17000,1.427971488216141e-05,3.563360406651579e-05,0.084,0.38,2.1904483034293176e-05,7.789905276304603e-05,0.2,0.396
17010,1.3846574202507778e-05,3.897342892006656e-05,0.088,0.396,2.1525864333282126e-05,8.488870403244837e-05,0.20400000000000001,0.396
17020,1.542732844747267e-05,3.798603123008972e-05,0.096,0.38,2.3241091510566062e-05,7.98633214730689e-05,0.212,0.392
17030,1.2706544248974708e-05,3.688960923067122e-05,0.096,0.388,2.1611477544680554e-05,8.529679239148739e-05,0.196,0.388
17040,1.4978971868595984e-05,3.4607064326844994e-05,0.092,0.384,2.2293832014597103e-05,7.95525961174962e-05,0.2,0.392
17050,1.4171532477592069e-05,3.8716063193016886e-05,0.088,0.388,2.135587206152003e-05,8.376655096297293e-05,0.212,0.388
17060,1.4852968264129946e-05,3.3699995696066555e-05,0.096,0.38,2.0593035405588974e-05,8.176032950272613e-05,0.2,0.396
17070,1.5249405457445422e-05,3.897670393426043e-05,0.084,0.384,2.0608975136551432e-05,8.52301978639787e-05,0.212,0.392
17080,1.332102346092877e-05,3.842191119241798e-05,0.096,0.392,2.330522709984152e-05,8.024175954569459e-05,0.20800000000000002,0.392
17090,1.511059159935875e-05,3.389124850041327e-05,0.096,0.38,2.3623405890273226e-05,7.797696836218987e-05,0.192,0.396
17100,1.5016496962403175e-05,3.884670487995241e-05,0.096,0.392,2.1086646453743103e-05,8.497095109011345e-05,0.20800000000000002,0.392
17110,1.5379391287125317e-05,3.773598345567656e-05,0.092,0.396,2.2193669990116408e-05,8.157316344092411e-05,0.20800000000000002,0.396
17120,1.2931630073692661e-05,3.7839755655922656e-05,0.088,0.38,2.168471183689652e-05,8.181244654892621e-05,0.20800000000000002,0.388
17130,1.4107616828326046e-05,3.597583125295592e-05,0.096,0.38,2.414489483147599e-05,7.623559768274152e-05,0.212,0.392
17140,1.510440541930354e-05,3.540296618427553e-05,0.1,0.38,2.2312411202073083e-05,8.31954623010915e-05,0.20400000000000001,0.392
17150,1.480336359900362e-05,3.8761598512008783e-05,0.088,0.384,2.301916568485761e-05,8.298878147773524e-05,0.212,0.384
17160,1.4999223087485906e-05,3.8892104180522166e-05,0.1,0.388,2.288974279241995e-05,8.204897208869265e-05,0.2,0.392
17170,1.4013605276293275e-05,3.736422842270458e-05,0.092,0.384,2.058697844250474e-05,8.54105326744163e-05,0.20400000000000001,0.392
17180,1.5350131044735078e-05,3.596723822793326e-05,0.092,0.38,2.1567610787397376e-05,8.094696820543537e-05,0.196,0.392
17190,1.3889769969746628e-05,3.6919146126904566e-05,0.092,0.388,2.1328215444038738e-05,8.203578392464663e-05,0.212,0.388
17200,1.528059412203891e-05,3.5968935604833725e-05,0.096,0.384,2.259510465001458e-05,7.949955606690337e-05,0.20800000000000002,0.41200000000000003
17210,1.5132602690122788e-05,3.663877738560493e-05,0.092,0.396,2.0359179023024784e-05,8.311614093497147e-05,0.2,0.396
17220,1.3945987359242202e-05,3.641812420366019e-05,0.092,0.376,2.2198526342288588e-05,8.100935678008946e-05,0.20400000000000001,0.41200000000000003
17230,1.5264709845783964e-05,3.516237195195783e-05,0.096,0.392,2.0947025121853133e-05,8.303862357893026e-05,0.20800000000000002,0.392
17240,1.3605678930084979e-05,3.50661476553675e-05,0.088,0.392,2.199326568888242e-05,8.047159394462454e-05,0.212,0.396
17250,1.4030801375421757e-05,3.671084323796757e-05,0.092,0.384,2.0336436532438374e-05,8.044105079886414e-05,0.2,0.388
17260,1.4848324186994324e-05,3.850039659334374e-05,0.088,0.388,2.2991276471841918e-05,8.104951044304795e-05,0.20800000000000002,0.388
17270,1.3855066396151444e-05,3.736621834801662e-05,0.1,0.388,2.1816256982499387e-05,8.054337364114526e-05,0.212,0.388
17280,1.5204175622735164e-05,3.889177344099665e-05,0.088,0.384,2.1758224120599796e-05,8.17895618257284e-05,0.20400000000000001,0.392
17290,1.3788280569061362e-05,3.2670460171520244e-05,0.092,0.388,2.1844540354124343e-05,7.932722793967783e-05,0.20800000000000002,0.388
