time,haccel_trapz_int1,haccel_trapz_int2,haccel_peak_int3,haccel_peak_int4,vaccel_trapz_int1,vaccel_trapz_int2,vaccel_peak_int3,vaccel_peak_int4
4010,4.0627404675186294e-05,4.6565097932468665e-05,0.14400000000000002,0.41600000000000004,2.3246590135551165e-05,2.3075931682217878e-05,0.184,0.364
4020,4.2528452977211327e-05,4.480193713492776e-05,0.14400000000000002,0.41600000000000004,2.2346318393484313e-05,2.3301222767982334e-05,0.184,0.36
4030,4.413882173909218e-05,4.210034785166384e-05,0.136,0.40800000000000003,1.7763068365652324e-05,2.207452972832317e-05,0.184,0.36
4040,4.251431985494936e-05,3.999162359327618e-05,0.14,0.40800000000000003,1.75958265219161e-05,2.4374182373108776e-05,0.184,0.36
4050,4.135460278665524e-05,4.588240891929383e-05,0.136,0.40800000000000003,2.1083715314103165e-05,2.2935884462611023e-05,0.184,0.36
4060,4.477359148388482e-05,4.211288820306167e-05,0.14400000000000002,0.38,2.144512513502134e-05,2.189512809669004e-05,0.188,0.36
4070,4.133664631898302e-05,4.1653459195448094e-05,0.14400000000000002,0.40800000000000003,2.020799664625012e-05,2.1821048584004177e-05,0.188,0.364
4080,4.1843853253321404e-05,4.326762057823526e-05,0.14400000000000002,0.41200000000000003,2.2258712078932355e-05,2.3405871391362994e-05,0.188,0.368
4090,3.642190989292323e-05,4.824300802079993e-05,0.136,0.388,1.2643192102403376e-05,2.933049283570898e-05,0.184,0.36
4100,4.1086310583106494e-05,4.3134131932097284e-05,0.14,0.388,2.1163121191963322e-05,2.1302853130182263e-05,0.184,0.368
4110,4.016290780488976e-05,4.092113033753583e-05,0.14400000000000002,0.41200000000000003,2.2511508967170288e-05,2.2013700389349705e-05,0.184,0.364
4120,4.275086185606039e-05,3.7791677289148964e-05,0.136,0.41600000000000004,2.2051947513240105e-05,2.3072960407706534e-05,0.184,0.36
4130,4.1514064433703025e-05,4.267868833043105e-05,0.136,0.392,1.6095456657929015e-05,2.6979599290465594e-05,0.184,0.36
4140,4.015865643150853e-05,4.4981802838857455e-05,0.136,0.4,1.935952409528189e-05,2.2020318461215544e-05,0.184,0.36
4150,4.11662428036257e-05,4.448805877412045e-05,0.136,0.40800000000000003,2.0460229145960315e-05,2.4298095217279882e-05,0.184,0.36
4160,3.82723126499659e-05,4.4927143186667654e-05,0.136,0.384,1.4012432443249288e-05,2.994867208498226e-05,0.196,0.36
4170,3.421068123741522e-05,5.130559707492099e-05,0.14,0.41600000000000004,1.3144752007621635e-05,2.928748326413337e-05,0.184,0.36
4180,4.451224669080011e-05,4.000839930698593e-05,0.14,0.384,1.8372658808449342e-05,2.2860443058527645e-05,0.184,0.36
4190,4.415785278730597e-05,4.200805661934033e-05,0.136,0.384,2.0501003736792985e-05,2.1427081244420808e-05,0.184,0.36
4200,4.3902072324025066e-05,4.277220061234543e-05,0.136,0.40800000000000003,1.8291118954501826e-05,2.4056397975481713e-05,0.184,0.364
4210,4.137821307144442e-05,4.1148111354891115e-05,0.14400000000000002,0.41600000000000004,2.030578652907351e-05,2.2065142555514532e-05,0.184,0.364
4220,4.020100491627363e-05,4.1073190548141316e-05,0.148,0.40800000000000003,2.247385183557575e-05,2.1185123693265708e-05,0.184,0.36
4230,4.353710186178573e-05,4.381135257452633e-05,0.136,0.41600000000000004,2.081111960344238e-05,2.230988879050101e-05,0.184,0.36
4240,3.897119388841537e-05,4.633216587777563e-05,0.14400000000000002,0.38,1.4348455067017094e-05,2.536139529369036e-05,0.184,0.36
4250,4.328126184260331e-05,4.101444956306273e-05,0.136,0.41600000000000004,2.131387397108296e-05,2.14169948711732e-05,0.184,0.388
4260,4.200629541498553e-05,4.3975516194855786e-05,0.152,0.404,1.6372587400156095e-05,2.323688001820829e-05,0.184,0.36
4270,3.865952260145672e-05,4.4128818923716906e-05,0.14,0.392,1.3676940513511346e-05,2.3536183541202666e-05,0.184,0.36
4280,4.299388524843642e-05,4.5919755498828955e-05,0.14400000000000002,0.38,1.972843581030064e-05,2.2073747775886974e-05,0.184,0.36
4290,4.2403074443880524e-05,4.3398565169238876e-05,0.14,0.41600000000000004,2.028863335452111e-05,2.2130588226288506e-05,0.184,0.368
4300,3.71686596520601e-05,4.2342564098555467e-05,0.136,0.384,1.199524856592419e-05,2.9349194000775113e-05,0.184,0.36
4310,4.430793172572874e-05,4.1552264873104425e-05,0.14400000000000002,0.384,1.971808734816981e-05,2.2631571081624245e-05,0.184,0.36
4320,4.4566668920402135e-05,4.065011571881353e-05,0.136,0.356,2.209072635559975e-05,2.138778987179322e-05,0.184,0.36
4330,4.162816613296577e-05,4.527282703792305e-05,0.136,0.41600000000000004,1.80837799912223e-05,2.430251707326638e-05,0.188,0.36
4340,4.2412226439216404e-05,4.4722431001515256e-05,0.14,0.388,2.0194963368441447e-05,2.4480793643652353e-05,0.184,0.36
4350,4.352827631806292e-05,4.380110425527681e-05,0.136,0.41600000000000004,2.0057772601012898e-05,2.195914541371705e-05,0.184,0.36
4360,4.48495619539945e-05,4.393939813744505e-05,0.14400000000000002,0.41600000000000004,2.0946661338684427e-05,2.1770412655807376e-05,0.184,0.36
4370,4.194796555138643e-05,4.193940054937303e-05,0.14,0.38,1.688037358206781e-05,2.8871638285094675e-05,0.184,0.36
4380,4.260631847177191e-05,4.3631794485513e-05,0.136,0.356,2.216095997449532e-05,2.3503895314754983e-05,0.184,0.364
4390,4.266634056084587e-05,4.509537239510486e-05,0.152,0.384,2.12816517994257e-05,2.216660670382094e-05,0.224,0.36
4400,4.239572792480156e-05,4.6008758796992434e-05,0.14,0.41600000000000004,2.1890596627345783e-05,2.2958871472747836e-05,0.184,0.36
4410,4.469056456179377e-05,4.623714930701646e-05,0.148,0.41200000000000003,1.607654008250466e-05,2.0868600278141583e-05,0.184,0.36
4420,4.049494384483193e-05,4.274846344738847e-05,0.152,0.392,2.0993627335525514e-05,2.1514438495994185e-05,0.188,0.36
4430,4.163400022915525e-05,4.2420381128562945e-05,0.136,0.396,2.14390049833699e-05,2.1620964706205107e-05,0.192,0.36
4440,4.3441698324241294e-05,4.2360338385992154e-05,0.136,0.384,1.9626920449074427e-05,2.3121107416190256e-05,0.184,0.36
4450,4.3747158930860375e-05,3.9801605766712325e-05,0.14,0.40800000000000003,2.2518993674772643e-05,2.007474036782637e-05,0.228,0.36
4460,4.076527548796897e-05,4.2401717983470464e-05,0.136,0.41600000000000004,1.974548494051554e-05,2.5349194397007773e-05,0.228,0.36
4470,4.310286989785922e-05,4.3412787829921706e-05,0.14400000000000002,0.41600000000000004,2.0825531860724432e-05,2.1550100074062835e-05,0.184,0.36
4480,4.181271340093099e-05,4.3523363124753895e-05,0.136,0.388,1.850863057445917e-05,2.4376282289181124e-05,0.184,0.364
4490,4.397477702720035e-05,4.1212428507022635e-05,0.136,0.41600000000000004,2.1672668568210558e-05,2.178499124082644e-05,0.184,0.36
4500,4.249665823483947e-05,4.4847208313020695e-05,0.136,0.41600000000000004,2.1238778854387145e-05,2.0449576474029357e-05,0.188,0.36
4510,4.398683001727319e-05,4.4300984444595374e-05,0.14400000000000002,0.41600000000000004,2.2689817628357068e-05,2.0994657936951488e-05,0.184,0.364
4520,4.3092513988008933e-05,4.476353723214864e-05,0.136,0.384,1.9796087438838476e-05,2.3260034884125866e-05,0.184,0.36
4530,3.920828588911611e-05,4.65252720674491e-05,0.14400000000000002,0.41200000000000003,2.2118275522133592e-05,2.3754664353607243e-05,0.188,0.364
4540,3.506886212170593e-05,5.220678538142394e-05,0.14,0.388,1.24049674879348e-05,3.0025962134849424e-05,0.184,0.364
4550,4.2784587539550577e-05,4.2927904462518706e-05,0.136,0.4,2.1844670526091238e-05,2.2796237983233465e-05,0.224,0.364
4560,3.36506172914258e-05,5.538760803816912e-05,0.136,0.34800000000000003,1.0704748895123138e-05,3.101692001354016e-05,0.184,0.36
4570,4.327008360443819e-05,4.137766911215366e-05,0.136,0.384,1.8947848283277856e-05,2.3546949099383186e-05,0.184,0.36
4580,3.498764335062075e-05,5.217879533542892e-05,0.136,0.352,1.266257420892397e-05,2.8576000853531844e-05,0.192,0.364
4590,3.622696864881921e-05,5.402599202760367e-05,0.136,0.384,1.1971445408761883e-05,2.9033338778109703e-05,0.184,0.36
4600,3.687441359085935e-05,5.448716220983835e-05,0.136,0.38,1.1078981574368676e-05,2.888315604969001e-05,0.192,0.36
4610,3.505034585731959e-05,5.4181603180300996e-05,0.14,0.41600000000000004,1.5677627101764105e-05,2.7634294203514933e-05,0.184,0.36
4620,4.3092107796279634e-05,4.493606317674601e-05,0.136,0.392,1.8862139605736575e-05,2.268677629343188e-05,0.184,0.36
4630,3.572961770067237e-05,4.865929986911458e-05,0.14400000000000002,0.384,1.1868728466162436e-05,3.0148112401927023e-05,0.184,0.36
4640,4.137818388124723e-05,4.586102684750603e-05,0.14,0.384,2.1573798571088744e-05,2.1371616489818175e-05,0.184,0.36
4650,3.149721754358198e-05,5.224255392359101e-05,0.14,0.384,1.2698400596309047e-05,2.8269518120829772e-05,0.188,0.36
4660,4.043177914019887e-05,4.2233633856460057e-05,0.14,0.34800000000000003,1.7609914408974297e-05,2.3086526084357388e-05,0.184,0.36
4670,4.3938372027775473e-05,4.234201220367402e-05,0.14400000000000002,0.41600000000000004,1.577747943436126e-05,2.1059428779832057e-05,0.184,0.36
4680,4.110016803273533e-05,4.767662463874327e-05,0.136,0.41200000000000003,2.30342786672505e-05,2.1229358607527594e-05,0.184,0.36
4690,4.085947249870151e-05,4.425962874907144e-05,0.14400000000000002,0.41600000000000004,2.0063690596927013e-05,2.4745624952214803e-05,0.184,0.36
4700,3.987466128776003e-05,4.670684261105267e-05,0.14,0.40800000000000003,1.7918961278926346e-05,2.220700261825405e-05,0.184,0.36
4710,4.1799760203150305e-05,4.285681842271375e-05,0.14,0.41600000000000004,2.0176178550461137e-05,2.192145671952319e-05,0.184,0.36
4720,3.979953664259771e-05,4.5160363874514234e-05,0.136,0.404,2.314576077453092e-05,2.109277717305185e-05,0.184,0.36
4730,3.726996633479461e-05,4.7272089020435904e-05,0.132,0.388,1.3747472500555296e-05,2.7632097911716362e-05,0.184,0.36
4740,3.9534614350880726e-05,4.521619753791201e-05,0.136,0.38,1.5334378662957878e-05,2.6716195672813377e-05,0.184,0.36
4750,3.93026577721266e-05,4.203700968047507e-05,0.14400000000000002,0.41600000000000004,1.915217807615306e-05,2.2825817946727225e-05,0.184,0.364
4760,3.873923159197682e-05,4.5083284625231914e-05,0.136,0.392,2.304465018945852e-05,2.334374604501673e-05,0.188,0.36
4770,4.065877958062759e-05,4.287877295564294e-05,0.136,0.41600000000000004,2.171933330625344e-05,2.3136852581969796e-05,0.184,0.36
4780,4.172721810926073e-05,4.751584890396212e-05,0.14,0.388,2.168568725265769e-05,2.2823806402624443e-05,0.184,0.36
4790,3.429650626565772e-05,6.008701241245625e-05,0.128,0.384,1.1250252020757415e-05,2.6027394773399646e-05,0.184,0.36
4800,4.4626782103144464e-05,4.451855369949189e-05,0.136,0.41600000000000004,2.1471968958229257e-05,2.4125786691607267e-05,0.184,0.36
4810,3.9283965052073386e-05,4.343748368053247e-05,0.136,0.384,1.3325959130837454e-05,3.088316539893421e-05,0.184,0.36
4820,4.219182814213536e-05,4.249904608415259e-05,0.136,0.41600000000000004,2.0990233828276837e-05,2.162460965888827e-05,0.184,0.36
4830,3.4249022869238184e-05,4.6925611371224136e-05,0.136,0.384,9.846732870185291e-06,2.6950406101527316e-05,0.184,0.36
4840,3.9783809207875914e-05,4.404992319007458e-05,0.14400000000000002,0.41200000000000003,2.251706507815434e-05,2.240339978867382e-05,0.20400000000000001,0.36
4850,4.0967840810127146e-05,4.4924889362593545e-05,0.136,0.388,1.8716658201697374e-05,2.2293041766873405e-05,0.184,0.36
4860,4.221031371378857e-05,4.753146164680037e-05,0.14,0.41200000000000003,2.034929114014818e-05,2.2831697747672268e-05,0.184,0.36
4870,3.541497457115061e-05,4.561341666181521e-05,0.136,0.388,1.0718692476157253e-05,2.7297678723168708e-05,0.184,0.36
4880,4.0784468103923544e-05,4.751829101740653e-05,0.14400000000000002,0.40800000000000003,2.1898539347438455e-05,2.1767897301621494e-05,0.192,0.36
4890,4.1931481543321266e-05,4.827458424275055e-05,0.136,0.392,1.6362118054021484e-05,2.2667392365637473e-05,0.184,0.36
4900,4.0777889005468856e-05,4.448691705503147e-05,0.14400000000000002,0.41600000000000004,1.665459623262683e-05,2.4056078483017954e-05,0.184,0.36
4910,4.1182357567950726e-05,4.6460146715493134e-05,0.14,0.41200000000000003,2.0805426938677765e-05,2.2451749156855317e-05,0.188,0.364
4920,4.143908479567606e-05,4.640751297386123e-05,0.136,0.41200000000000003,1.988115824596737e-05,2.3343975143671774e-05,0.228,0.364
4930,3.582455427213249e-05,5.334484345528757e-05,0.14,0.388,1.4005325661326291e-05,3.0431969481113597e-05,0.184,0.36
4940,4.0171344531306884e-05,4.8526651781088705e-05,0.136,0.396,2.0449494073352326e-05,2.2660335314274658e-05,0.184,0.364
4950,3.836782688316618e-05,4.678769002830752e-05,0.14,0.38,1.4017930369840669e-05,2.8239340449662736e-05,0.184,0.36
4960,4.086512702099086e-05,4.389883442320726e-05,0.152,0.41200000000000003,1.9495852959922286e-05,2.251715632787425e-05,0.184,0.36
4970,4.084823209258492e-05,4.6281830140252817e-05,0.136,0.40800000000000003,1.875791325102167e-05,2.221068100207604e-05,0.184,0.364
4980,3.937481690248273e-05,4.494709887419875e-05,0.14400000000000002,0.388,1.964432147117927e-05,2.4100979045313543e-05,0.184,0.36
4990,4.260122878544272e-05,4.411492386940224e-05,0.136,0.392,2.002653485972597e-05,2.2011123933963627e-05,0.184,0.36
5000,4.245871755103721e-05,4.676041500751595e-05,0.14400000000000002,0.384,1.9403689802853547e-05,2.3059908062963308e-05,0.224,0.36
5010,4.056278775599498e-05,4.5403326097726634e-05,0.14,0.352,1.6164943644440843e-05,2.2276069079092044e-05,0.184,0.36
5020,4.003296927563793e-05,4.79102455123137e-05,0.14400000000000002,0.404,2.1839041838416438e-05,2.281035730657004e-05,0.184,0.36
5030,4.150818231869669e-05,4.744251773556303e-05,0.136,0.41600000000000004,2.101665573880625e-05,2.4468126151149555e-05,0.188,0.36
5040,3.9266997991976724e-05,4.367788676639008e-05,0.14,0.41600000000000004,1.6123922113992525e-05,2.5442175091963977e-05,0.184,0.36
5050,4.322555416806011e-05,4.578573188000205e-05,0.14,0.41600000000000004,1.9860738105306675e-05,2.5114414167678788e-05,0.184,0.388
5060,4.008544244209874e-05,4.9543039247544454e-05,0.14,0.41200000000000003,2.1602103519980817e-05,2.3035109864795808e-05,0.184,0.36
5070,3.572962848800439e-05,5.52329009351872e-05,0.152,0.34800000000000003,1.1590331698627555e-05,2.9174214044576702e-05,0.184,0.36
5080,3.8092715587331165e-05,4.408106980563735e-05,0.136,0.404,1.1036471956421958e-05,3.086788527687778e-05,0.184,0.36
5090,3.673261584367595e-05,5.029739534726295e-05,0.14,0.40800000000000003,1.0180168829503636e-05,2.8054893285465704e-05,0.188,0.36
5100,3.997289464593275e-05,4.789909330664257e-05,0.14400000000000002,0.4,2.139718152081866e-05,2.1935020402205573e-05,0.188,0.36
5110,4.136385189809382e-05,4.402077705946077e-05,0.14,0.404,1.9312251788966434e-05,2.3290055413255933e-05,0.184,0.36
5120,4.371850688629254e-05,4.667059837582996e-05,0.136,0.41200000000000003,1.8846143117699612e-05,2.395958178710496e-05,0.184,0.36
5130,3.759738173451315e-05,4.922965738442637e-05,0.136,0.41200000000000003,1.9764965658604907e-05,2.3935032949415637e-05,0.188,0.364
5140,3.822136772567167e-05,4.491731815081486e-05,0.14,0.352,2.091500307158548e-05,2.2815276776345614e-05,0.188,0.36
5150,4.1421171748461056e-05,4.7984177338578e-05,0.136,0.40800000000000003,2.159556749171562e-05,2.4421823021157562e-05,0.188,0.364
5160,4.3456873571907044e-05,4.693302984107669e-05,0.136,0.41200000000000003,1.8976085485642066e-05,2.355747490888866e-05,0.184,0.36
5170,4.002450021215084e-05,4.6210173765922976e-05,0.14400000000000002,0.404,1.8176151690921017e-05,2.3409476478646102e-05,0.184,0.36
5180,4.238557937532906e-05,4.776002751574177e-05,0.14,0.40800000000000003,2.030559094467702e-05,2.350088996110532e-05,0.184,0.36
5190,3.9331114948870104e-05,5.179942887287337e-05,0.136,0.40800000000000003,1.9091324400757475e-05,2.5176053888249017e-05,0.192,0.36
5200,3.7450669129599645e-05,4.680849722860815e-05,0.136,0.384,1.3631567399316939e-05,2.7293212517418557e-05,0.184,0.36
5210,3.409886384907403e-05,4.878934618391363e-05,0.14,0.384,1.1808587565046262e-05,2.767541238245507e-05,0.184,0.36
5220,3.4347379408447275e-05,4.752896833840201e-05,0.14,0.384,1.3027112297187056e-05,2.799082400929013e-05,0.184,0.36
5230,3.8165924237736336e-05,4.764919438422909e-05,0.14,0.41600000000000004,1.9201377310953824e-05,2.3192592318104277e-05,0.184,0.36
5240,3.391958706978754e-05,5.0238726454683595e-05,0.14,0.38,1.408680349744475e-05,2.741633474161489e-05,0.184,0.36
5250,3.846802878210299e-05,4.534880001057797e-05,0.14400000000000002,0.384,1.6135353029569313e-05,3.433002486268199e-05,0.184,0.36
5260,3.375695669756684e-05,4.879862370542442e-05,0.136,0.384,8.715705454813595e-06,2.7016403055263034e-05,0.184,0.36
5270,3.5302375620882565e-05,4.9233932173077546e-05,0.14400000000000002,0.404,1.1780712944192566e-05,2.9604392714802565e-05,0.184,0.364
5280,3.940470472656587e-05,4.689789999590833e-05,0.14400000000000002,0.4,2.000054200185839e-05,2.2236883513142152e-05,0.188,0.364
5290,3.59724164720864e-05,4.6087614196709904e-05,0.14400000000000002,0.41600000000000004,1.140248812021102e-05,2.4318592884503102e-05,0.184,0.36
5300,3.791766941008799e-05,4.7599307874196734e-05,0.14400000000000002,0.384,1.2159346144431606e-05,2.717555116555664e-05,0.184,0.36
5310,4.0078691828306765e-05,4.766143381424056e-05,0.136,0.40800000000000003,2.0422665349666254e-05,2.3190443346991358e-05,0.188,0.364
5320,3.9636834050466914e-05,4.6624683127134984e-05,0.14,0.4,1.936387646100377e-05,2.3382167358895772e-05,0.188,0.368
5330,3.536752958622966e-05,6.287661173341274e-05,0.136,0.388,1.2608499812247163e-05,2.72196970361106e-05,0.184,0.36
5340,3.739849334972801e-05,4.918798866027512e-05,0.148,0.40800000000000003,1.576244771925322e-05,2.8002145615232455e-05,0.188,0.36
5350,4.210357830557155e-05,4.940525821295691e-05,0.136,0.38,1.8978140750140875e-05,2.4639770742573045e-05,0.184,0.364
5360,3.885521798716099e-05,4.921806944594986e-05,0.14400000000000002,0.4,1.9525286246002047e-05,2.3839137758564067e-05,0.184,0.36
5370,3.6480532870746256e-05,4.703460188344151e-05,0.14,0.384,1.0600342362170018e-05,2.9346645172212855e-05,0.184,0.36
5380,3.69199901652376e-05,5.2612296465905445e-05,0.136,0.41200000000000003,1.2061315761724641e-05,2.7786439546330138e-05,0.192,0.364
5390,3.897019649888578e-05,4.778825285236059e-05,0.152,0.384,1.8479539365515477e-05,2.1717786550748614e-05,0.184,0.36
5400,3.996824030994864e-05,5.024232576884731e-05,0.136,0.40800000000000003,2.0091853713003273e-05,2.3033589900755015e-05,0.188,0.36
5410,3.3473833030340186e-05,4.545250226692844e-05,0.14,0.388,1.1479739721719689e-05,2.6784440621845745e-05,0.184,0.36
5420,4.1323511561197344e-05,4.9065101447346826e-05,0.136,0.392,1.948592195176653e-05,2.4561921463286514e-05,0.188,0.364
5430,3.559475513422113e-05,4.4865396008244587e-05,0.14400000000000002,0.40800000000000003,1.4905582352230587e-05,2.862056178276799e-05,0.192,0.364
5440,3.348364059924344e-05,4.4341015426602095e-05,0.176,0.384,1.0776175878361967e-05,2.5850906112638265e-05,0.184,0.36
5450,4.1900232912981465e-05,4.385805929428425e-05,0.14,0.41600000000000004,2.051567636315229e-05,2.064178263481707e-05,0.184,0.36
5460,3.8513829757013596e-05,4.7875120008528924e-05,0.14,0.40800000000000003,1.78826158525363e-05,2.495070313496769e-05,0.184,0.36
5470,3.7669139013506714e-05,5.426780655407435e-05,0.14,0.384,1.2113746150527722e-05,2.9110858805071604e-05,0.184,0.36
5480,3.587642115015759e-05,4.092273161798662e-05,0.14,0.388,1.4003766492759022e-05,2.76283031278693e-05,0.184,0.364
5490,3.5143543122446044e-05,4.286793782856134e-05,0.136,0.404,1.1339724148322874e-05,2.6139519900589893e-05,0.188,0.364
5500,3.652595087501377e-05,4.619525906839008e-05,0.148,0.41600000000000004,1.3146192146761819e-05,3.089262284177259e-05,0.184,0.364
5510,3.9239947919461615e-05,4.7413188444411905e-05,0.136,0.384,2.201737973066089e-05,2.4186826777285613e-05,0.188,0.364
5520,3.781511854502726e-05,4.5717608477114705e-05,0.136,0.34800000000000003,1.3835033358153044e-05,2.319057684333462e-05,0.184,0.36
5530,4.0726575480157196e-05,4.408507257515872e-05,0.136,0.404,1.8939886525979616e-05,2.3796102867334104e-05,0.188,0.36
5540,4.305721857593732e-05,4.504917416867297e-05,0.14,0.41600000000000004,2.0596725357980078e-05,2.3614035632957977e-05,0.184,0.364
5550,3.8586868728726575e-05,4.756522299753503e-05,0.136,0.41200000000000003,2.0114183332860995e-05,2.3943273451625887e-05,0.188,0.36
5560,4.268272662088806e-05,4.554042829259693e-05,0.14400000000000002,0.41600000000000004,1.9030597719844576e-05,2.322250098521676e-05,0.184,0.364
5570,4.196371489484604e-05,4.469473596603363e-05,0.14,0.41600000000000004,2.070886987529877e-05,2.3320006396588615e-05,0.184,0.364
5580,4.108688688861099e-05,4.509966528583544e-05,0.136,0.4,2.0935772406691943e-05,2.3813292790780933e-05,0.184,0.36
5590,3.969829825901212e-05,4.710066520280311e-05,0.136,0.388,1.5899174137335605e-05,2.589151293215763e-05,0.184,0.36
5600,3.861455936030459e-05,4.911217491723935e-05,0.14400000000000002,0.404,1.9974677303986634e-05,2.3273527392944897e-05,0.184,0.36
5610,3.690084012793681e-05,4.097036351937572e-05,0.128,0.4,1.5741122369982898e-05,2.533539367297348e-05,0.188,0.36
5620,3.851084550168751e-05,4.76045401069376e-05,0.14400000000000002,0.40800000000000003,1.913724719842309e-05,2.2974562346480214e-05,0.184,0.36
5630,3.6484202012837175e-05,5.021119390322316e-05,0.136,0.388,9.972383499012567e-06,2.9519904925149462e-05,0.184,0.36
5640,3.824335481153064e-05,4.842339441894726e-05,0.136,0.41200000000000003,2.0620300109098975e-05,2.4039609837649947e-05,0.184,0.36
5650,4.0678972295039964e-05,4.464263831122613e-05,0.136,0.41600000000000004,1.776743840633549e-05,2.365548813534618e-05,0.184,0.36
5660,3.212779900412875e-05,5.2212213554575954e-05,0.14400000000000002,0.388,9.495378674627713e-06,2.9036688884113556e-05,0.188,0.36
5670,3.81479585902553e-05,3.737053869195224e-05,0.136,0.404,1.525978341629856e-05,2.2054773408532742e-05,0.184,0.36
5680,3.659918188479695e-05,4.310208487909881e-05,0.136,0.34800000000000003,1.2078072315430686e-05,2.2103841046568894e-05,0.184,0.36
5690,3.914237104951704e-05,4.816836148612764e-05,0.14400000000000002,0.384,2.4625606201014877e-05,2.2334200571835033e-05,0.184,0.36
5700,3.8349811422447023e-05,3.8317620818551595e-05,0.14,0.388,1.5855165100577446e-05,2.4818293800207658e-05,0.184,0.36
5710,3.8341157672791155e-05,4.819260863245287e-05,0.14,0.40800000000000003,2.0120631867446668e-05,2.402514290735199e-05,0.188,0.36
5720,3.502205180126029e-05,3.694824574574809e-05,0.136,0.384,1.1148370669485012e-05,2.7638583350308504e-05,0.184,0.36
5730,3.689267593301916e-05,4.118655048013292e-05,0.14400000000000002,0.388,1.3155302111719185e-05,2.723616896266031e-05,0.184,0.36
5740,3.756942564833279e-05,5.204476503103422e-05,0.14,0.384,2.011893409113941e-05,2.4320644540647045e-05,0.188,0.36
5750,4.176498163984675e-05,4.594346461461486e-05,0.14400000000000002,0.4,1.876031838040325e-05,2.4802117955110263e-05,0.184,0.36
5760,3.9964740311772916e-05,4.859398328624747e-05,0.148,0.41200000000000003,1.869119668592528e-05,2.361408004804354e-05,0.184,0.36
5770,4.2199929109931875e-05,4.5248724339127304e-05,0.14,0.41200000000000003,2.0660496947871514e-05,2.4288105891975274e-05,0.188,0.36
5780,4.287395909995825e-05,4.3948233025140836e-05,0.136,0.41600000000000004,1.863109932065983e-05,2.4748575279103963e-05,0.184,0.364
5790,3.675576124593121e-05,4.019395426804178e-05,0.136,0.384,1.1610150908369909e-05,2.7456048477302016e-05,0.184,0.36
5800,4.0989545814553314e-05,4.667968984669956e-05,0.14,0.41600000000000004,1.949207028129963e-05,2.4799422035924448e-05,0.192,0.36
5810,4.1244212617635995e-05,4.5655847512859665e-05,0.14,0.41600000000000004,2.1993008118832732e-05,2.337933170059849e-05,0.184,0.36
5820,3.902552316931019e-05,5.102553316422263e-05,0.14,0.388,2.3189398954621236e-05,2.4023590911591407e-05,0.188,0.36
5830,3.8410904978281285e-05,4.881279955308567e-05,0.136,0.41600000000000004,1.9406530741380427e-05,2.5285448179238722e-05,0.192,0.36
5840,4.1089336251010325e-05,4.6352906228446464e-05,0.14,0.4,2.091022809605894e-05,2.5491528515983836e-05,0.184,0.364
5850,4.16088802067603e-05,4.486566755665753e-05,0.152,0.384,2.3921702043876385e-05,2.2281372927494528e-05,0.184,0.36
5860,4.048729561224879e-05,4.332439595149671e-05,0.14,0.41600000000000004,1.549309363056999e-05,2.3203557971094975e-05,0.184,0.36
5870,3.916629135404138e-05,4.500922313954067e-05,0.14400000000000002,0.40800000000000003,2.033911461686116e-05,2.2282351412979114e-05,0.188,0.364
5880,3.92836456650902e-05,4.8118089285171164e-05,0.136,0.41600000000000004,1.9832383694078313e-05,2.4453260367046944e-05,0.188,0.36
5890,3.8531944165882265e-05,4.044886413831326e-05,0.136,0.384,1.461125491949323e-05,2.6214563002755937e-05,0.184,0.36
5900,4.044621210437711e-05,4.230115945385801e-05,0.14400000000000002,0.4,1.6329590070522394e-05,2.342832495632529e-05,0.188,0.36
5910,3.568651382792833e-05,4.560047268928044e-05,0.136,0.41200000000000003,1.2364068642322748e-05,2.8283547655344136e-05,0.192,0.36
5920,4.350663939576286e-05,4.725817187293235e-05,0.14400000000000002,0.41200000000000003,2.1011909238888322e-05,2.3369384618124126e-05,0.196,0.36
5930,4.040496382620162e-05,4.99949272132906e-05,0.14,0.41600000000000004,2.1573534091240437e-05,2.571458290505977e-05,0.184,0.364
5940,3.656615470116304e-05,4.851434754664734e-05,0.14,0.404,2.2133878193817084e-05,2.3383315270024625e-05,0.184,0.36
5950,4.2117446092038346e-05,4.45979376474028e-05,0.14,0.41600000000000004,1.851317963521949e-05,2.2612920905464925e-05,0.188,0.364
5960,3.989187610383602e-05,4.8327963120608426e-05,0.136,0.404,1.8669445340533622e-05,2.5037483798586605e-05,0.196,0.36
5970,3.984999738970584e-05,4.063790929041161e-05,0.152,0.384,2.0782414074939764e-05,2.299902101815622e-05,0.188,0.36
5980,4.126359640625727e-05,4.791891261551688e-05,0.136,0.384,1.935921983327098e-05,2.4977041824786854e-05,0.184,0.36
5990,3.899745844696558e-05,4.6026603820354824e-05,0.136,0.41600000000000004,1.9449327893477645e-05,2.384236274593152e-05,0.192,0.36
6000,4.058406528042099e-05,4.8115728887006716e-05,0.14400000000000002,0.384,2.114340851888783e-05,2.4456129734673275e-05,0.184,0.384
6010,4.0045644210213535e-05,4.5656689910971354e-05,0.14,0.404,1.995407615540348e-05,2.3357789044142822e-05,0.224,0.36
6020,4.158982947504961e-05,4.4539035318210814e-05,0.14400000000000002,0.40800000000000003,1.5688638650767124e-05,2.6621508911615473e-05,0.184,0.36
6030,3.985994897396508e-05,4.331695290572816e-05,0.136,0.392,1.8740017008127525e-05,2.3480106883726573e-05,0.184,0.36
